                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2255,                 1.6141,                 1.2738,                0.64604,                0.52975,                0.61365,                0.45429,                 1.0829,                 1.1203,                 1.1252,               8.33e-06,               8.33e-06,               8.33e-06
